#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 02 26 03 50 326  5.9  7.0  2.16 12.90  7.24 293 1020.5  13.7  13.7 999.0 99.0 99.00
2010 02 26 04 50 319  4.9  6.1  2.17 12.12  7.45 290 1020.4  13.6  13.7 999.0 99.0 99.00
2010 02 26 05 50 313  5.7  7.0  2.14 13.79  7.73 279 1020.1  13.5  13.7 999.0 99.0 99.00
2010 02 26 06 50 337  4.6  5.6  2.20 13.79  7.87 290 1020.3  13.5  13.7 999.0 99.0 99.00
2010 02 26 07 50 326  3.7  4.6  2.19 13.79  8.35 288 1020.2  13.5  13.6 999.0 99.0 99.00
2010 02 26 08 50 321  2.6  3.7  2.16 11.43  8.21 292 1019.9  13.4  13.6 999.0 99.0 99.00
2010 02 26 09 50 316  1.6  2.3  2.25 10.81  8.73 299 1019.3  13.3  13.6 999.0 99.0 99.00
2010 02 26 10 50 139  2.6  3.5  2.07 12.12  8.33 297 1018.3  13.0  13.7 999.0 99.0 99.00
2010 02 26 11 50 182  2.0  3.1  2.29 12.90  9.14 299 1017.8  12.9  13.7 999.0 99.0 99.00
2010 02 26 12 50 175  1.9  3.3  2.16 13.79  8.84 292 1017.4  12.8  13.7 999.0 99.0 99.00
2010 02 26 13 50 138  2.2  3.1  1.90 12.90  8.58 275 1016.9  12.3  13.7 999.0 99.0 99.00
2010 02 26 14 50 186  2.6  3.1  1.89 10.81  8.54 280 1017.2  12.9  13.7 999.0 99.0 99.00
2010 02 26 15 50 203  4.2  4.8  1.84 13.79  8.71 277 1018.1  13.3  13.6 999.0 99.0 99.00
2010 02 26 16 50 164  6.3  7.9  1.75 12.90  8.68 287 1017.8  13.5  13.7 999.0 99.0 99.00
2010 02 26 17 50 172  7.1  8.4  1.70 13.79  8.07 270 1017.9  13.4  13.7 999.0 99.0 99.00
2010 02 26 18 50 182  7.2  9.0  1.57 12.12  6.65 282 1018.2  13.6  13.7 999.0 99.0 99.00
2010 02 26 19 50 175  9.5 12.0  1.69 12.90  6.31 285 1017.8  13.4  13.8 999.0 99.0 99.00
2010 02 26 20 50 167  9.5 11.2  1.72 12.12  6.00 252 1016.8  13.4  13.7 999.0 99.0 99.00
2010 02 26 21 50 160  9.5 11.7  1.80 12.12  5.65 273 1015.3  13.4  13.7 999.0 99.0 99.00
2010 02 26 22 50 160  9.0 11.0  1.68 12.90  5.43 271 1015.2  13.5  13.7 999.0 99.0 99.00
2010 02 26 23 50 144 11.3 13.2  1.69 11.43  5.40 295 1013.5  13.6  13.6 999.0 99.0 99.00
2010 02 27 00 50 144 10.1 12.3  1.80 11.43  5.28 268 1012.6  13.8  13.6 999.0 99.0 99.00
2010 02 27 01 50 151  9.7 11.6 99.00 99.00 99.00 999 1011.6  14.0  13.6 999.0 99.0 99.00
2010 02 27 02 50 153 11.1 14.1  1.90 12.90  5.07 245 1010.8  13.6  13.6 999.0 99.0 99.00
2010 02 27 03 50 153 12.2 14.3  2.01 12.90  5.10 250 1010.1  13.4  13.7 999.0 99.0 99.00
2010 02 27 04 50 165 10.7 13.6  2.06  5.00  5.10 179 1010.2  13.5  13.9 999.0 99.0 99.00
2010 02 27 05 50 172  6.6  8.0  2.10 10.00  5.49 282 1009.8  13.5  13.9 999.0 99.0 99.00
2010 02 27 06 50 176  8.3  9.8  2.09  5.56  5.74 201 1009.3  13.7  13.8 999.0 99.0 99.00
2010 02 27 07 50 184  7.9  9.7  2.17  6.25  6.06 249 1009.4  13.3  13.9 999.0 99.0 99.00
2010 02 27 08 50 171  8.3  9.8  2.36 10.00  6.37 279 1008.6  13.4  13.9 999.0 99.0 99.00
2010 02 27 09 50 179  8.3 10.2  2.42 10.00  6.51 269 1008.2  13.5  13.8 999.0 99.0 99.00
2010 02 27 10 50 181  6.8  8.4  2.19 10.00  6.59 271 1007.0  13.3  13.9 999.0 99.0 99.00
2010 02 27 11 50 190  7.5  8.8  2.43 10.00  7.03 282 1006.0  13.9  13.9 999.0 99.0 99.00
2010 02 27 12 50 207  8.9 12.3  2.45 11.43  6.94 283 1005.6  13.9  13.9 999.0 99.0 99.00
2010 02 27 13 50 189  6.9  8.7  2.53  9.09  7.01 269 1004.6  13.0  13.9 999.0 99.0 99.00
2010 02 27 14 50 186  7.1  8.4  2.42  9.09  6.89 273 1004.7  13.7  13.9 999.0 99.0 99.00
2010 02 27 15 50 193  8.2  9.9  2.37 11.43  6.84 278 1004.8  13.7  13.9 999.0 99.0 99.00
2010 02 27 16 50 217  7.8  9.4  2.56 11.43  6.77 272 1004.5  13.8  13.9 999.0 99.0 99.00
2010 02 27 17 50 200  7.0  8.3  2.44 10.81  6.85 278 1004.2  13.5  13.9 999.0 99.0 99.00
2010 02 27 18 50 233  8.7 10.5  2.67 14.81  7.01 288 1004.0  13.3  13.9 999.0 99.0 99.00
2010 02 27 19 50 238  9.5 11.4  3.08 10.00  7.49 277 1003.8  13.1  13.9 999.0 99.0 99.00
2010 02 27 20 50 241 10.0 11.6  3.16 10.00  7.29 277 1003.4  12.5  13.9 999.0 99.0 99.00
2010 02 27 21 50 242  6.9  8.8  3.46 10.81  7.65 276 1003.5  12.3  13.8 999.0 99.0 99.00
2010 02 27 22 50 276  7.6  9.7  4.29 12.12  9.11 272 1003.5  12.1  13.8 999.0 99.0 99.00
2010 02 27 23 50 266  5.6  8.0  4.86 13.79  9.91 280 1003.4  12.2  13.8 999.0 99.0 99.00
2010 02 28 00 50 300 10.4 13.0  5.55 13.79  9.78 271 1002.8  13.1  13.8 999.0 99.0 99.00
2010 02 28 01 50 344  8.2 10.7  5.30 12.90  9.25 268 1004.6  12.4  13.8 999.0 99.0 99.00
2010 02 28 02 50 342  7.7  9.0  4.87 11.43  9.03 266 1005.8  13.0  13.7 999.0 99.0 99.00
2010 02 28 03 50 330  7.6  9.1  5.15 14.81  9.74 261 1006.6  13.1  13.7 999.0 99.0 99.00
2010 02 28 04 50 325  8.0 10.2  5.22 16.00 10.05 273 1007.7  13.3  13.7 999.0 99.0 99.00
2010 02 28 05 50 348  7.6  8.9  4.99 17.39  9.46 271 1008.6  13.4  13.7 999.0 99.0 99.00
2010 02 28 06 50  10  5.9  7.4  4.67 16.00  9.79 270 1009.1  13.3  13.7 999.0 99.0 99.00
2010 02 28 07 50  21  4.6  5.7  5.03 16.00 10.57 278 1010.3  13.1  13.7 999.0 99.0 99.00
2010 02 28 08 50  15  5.8  7.3  4.45 16.00 10.08 273 1010.4  13.4  13.7 999.0 99.0 99.00
2010 02 28 09 50  28  4.8  6.2  5.13 16.00 10.90 288 1010.6  13.3  13.7 999.0 99.0 99.00
2010 02 28 10 50  18  4.9  6.4  4.87 16.00 10.79 289 1010.7  13.0  13.6 999.0 99.0 99.00
2010 02 28 11 50 328  5.0  6.8  5.75 16.00 11.41 284 1011.1  13.1  13.6 999.0 99.0 99.00
2010 02 28 12 50 345  6.5  8.1  5.70 14.81 11.22 281 1011.5  13.2  13.6 999.0 99.0 99.00
2010 02 28 13 50 352  6.1  7.4  6.06 14.81 11.08 284 1012.4  13.3  13.6 999.0 99.0 99.00
2010 02 28 14 50  13  5.3  6.3  5.70 14.81 11.26 281 1012.9  13.2  13.6 999.0 99.0 99.00
2010 02 28 15 50  22  5.6  7.0  5.18 14.81 10.41 280 1013.6  12.8  13.6 999.0 99.0 99.00
2010 02 28 16 50 351  4.3  5.6  5.23 13.79 10.48 285 1014.6  13.3  13.7 999.0 99.0 99.00
2010 02 28 17 50 341  3.3  4.6  4.71 14.81  9.74 289 1015.2  13.4  13.7 999.0 99.0 99.00
2010 02 28 18 50 322  5.5  6.8  3.87 14.81  9.33 278 1015.3  13.6  13.7 999.0 99.0 99.00
2010 02 28 19 50 319  6.8  8.4  4.29 13.79  9.54 277 1015.1  13.4  13.8 999.0 99.0 99.00
2010 02 28 20 50 314  7.5  9.1  4.24 13.79  9.20 285 1015.1  13.3  13.8 999.0 99.0 99.00
2010 02 28 21 50 309  8.5 10.5  4.04 14.81  8.87 277 1014.8  13.4  13.8 999.0 99.0 99.00
2010 02 28 22 50 313  8.3 10.1  3.87 14.81  8.65 281 1014.8  13.5  13.9 999.0 99.0 99.00
2010 02 28 23 50 315  8.8 10.2  3.84 14.81  8.87 274 1014.6  13.5  13.9 999.0 99.0 99.00
2010 03 01 00 50 318  9.2 11.1  3.63 12.12  8.45 278 1014.8  13.4  13.8 999.0 99.0 99.00
2010 03 01 01 50 326  9.6 11.2  3.87 14.81  8.83 288 1014.9  13.1  13.8 999.0 99.0 99.00
2010 03 01 02 50 323  8.5 10.8  3.37 14.81  8.18 284 1015.6  13.2  13.7 999.0 99.0 99.00
2010 03 01 03 50 322  8.9 10.9  3.46 14.81  8.24 279 1016.2  13.2  13.7 999.0 99.0 99.00
2010 03 01 04 50 330  8.4  9.8  3.06 13.79  8.00 286 1016.8  13.2  13.7 999.0 99.0 99.00
2010 03 01 05 50 339  6.9  8.3  3.28 14.81  8.28 294 1017.4  13.2  13.7 999.0 99.0 99.00
2010 03 01 06 50 349  4.9  6.2  3.04 14.81  8.66 288 1017.5  13.2  13.7 999.0 99.0 99.00
2010 03 01 07 50 346  4.4  5.3  3.08 13.79  8.82 289 1017.6  13.3  13.7 999.0 99.0 99.00
2010 03 01 08 50 139  3.4  4.8  2.91 13.79  8.67 285 1017.3  12.2  13.6 999.0 99.0 99.00
2010 03 01 09 50 122  5.2  7.0  2.96 13.79  9.43 287 1017.0  12.1  13.6 999.0 99.0 99.00
2010 03 01 10 50 120  4.1  5.6  3.20 13.79  9.25 293 1017.0  12.0  13.7 999.0 99.0 99.00
2010 03 01 11 50 167  3.1  4.1  3.58 13.79 10.36 286 1017.2  12.7  13.6 999.0 99.0 99.00
2010 03 01 12 50 237  5.3  6.6  2.77 11.43  9.23 283 1017.8  13.2  13.6 999.0 99.0 99.00
2010 03 01 13 50 271  3.6  5.1  3.06 11.43  9.38 290 1017.9  13.3  13.7 999.0 99.0 99.00
2010 03 01 14 50 111  1.4  3.0  3.31 13.79  9.21 275 1017.8  13.3  13.7 999.0 99.0 99.00
2010 03 01 15 50 114  3.5  5.1  3.22 11.43  9.19 284 1018.4  12.9  13.7 999.0 99.0 99.00
2010 03 01 16 50 133  3.6  5.0  3.05 10.00  8.83 282 1019.0  12.9  13.7 999.0 99.0 99.00
2010 03 01 17 50 144  2.7  4.0  2.58 12.90  8.57 278 1019.3  13.0  13.8 999.0 99.0 99.00
2010 03 01 18 50 238  3.9  5.7  2.48 12.12  8.56 287 1019.8  13.5  13.8 999.0 99.0 99.00
2010 03 01 19 50 274  4.5  5.6  2.46 10.00  8.75 289 1020.1  13.6  13.8 999.0 99.0 99.00
2010 03 01 20 50 288  2.2  3.4  2.15 11.43  8.24 295 1019.1  13.4  13.8 999.0 99.0 99.00
2010 03 01 21 50 263  2.6  3.2  2.30 11.43  8.21 289 1018.5  13.3  14.0 999.0 99.0 99.00
2010 03 01 22 50 249  3.4  4.6  2.17 12.90  8.29 290 1018.0  13.3  14.0 999.0 99.0 99.00
2010 03 01 23 50 264  2.7  3.5  2.33 11.43  8.46 298 1017.9  13.2  14.0 999.0 99.0 99.00
2010 03 02 00 50 127  1.1  2.0  2.18 13.79  8.22 295 1017.2  13.0  13.9 999.0 99.0 99.00
2010 03 02 01 50 143  2.2  3.1  2.12 12.90  8.52 302 1016.7  12.8  13.8 999.0 99.0 99.00
2010 03 02 02 50 161  2.9  3.8  2.00 12.90  8.40 290 1016.8  12.9  13.8 999.0 99.0 99.00
2010 03 02 03 50 176  2.8  3.5  2.01 12.12  8.64 291 1017.3  12.9  13.6 999.0 99.0 99.00
2010 03 02 04 50 152  3.3  4.2  1.83 12.90  8.65 278 1017.0  12.9  13.6 999.0 99.0 99.00
2010 03 02 05 50 167  4.4  5.2  1.67 12.12  8.64 273 1017.3  13.1  13.5 999.0 99.0 99.00
2010 03 02 06 50 185  4.7  5.7  1.68 10.81  9.01 289 1017.4  13.1  13.6 999.0 99.0 99.00
2010 03 02 07 50 181  4.7  5.7  1.59 10.00  8.24 289 1017.5  13.1  13.7 999.0 99.0 99.00
2010 03 02 08 50 183  4.5  5.6  1.73 11.43  8.74 292 1017.3  13.2  13.7 999.0 99.0 99.00
2010 03 02 09 50 183  4.8  5.6  1.80 10.81  9.02 283 1017.3  13.2  13.8 999.0 99.0 99.00
2010 03 02 10 50 166  4.7  5.4  1.94 19.05  9.14 281 1016.6  13.2  13.7 999.0 99.0 99.00
2010 03 02 11 50 166  5.1  5.9  1.93 19.05  9.26 290 1016.1  13.2  13.7 999.0 99.0 99.00
2010 03 02 12 50 152  5.3  6.8  2.15 19.05  9.53 270 1015.6  13.2  13.7 999.0 99.0 99.00
2010 03 02 13 50 162  6.4  7.6  2.03 19.05  9.12 281 1015.6  13.3  13.6 999.0 99.0 99.00
2010 03 02 14 50 157  6.6  7.9  2.35 19.05  9.68 280 1015.8  13.2  13.7 999.0 99.0 99.00
2010 03 02 15 50 148  8.0  9.6  2.43 19.05  9.43 290 1015.7  12.9  13.7 999.0 99.0 99.00
2010 03 02 16 50 148  8.6  9.7  2.28 19.05  8.45 296 1016.1  12.9  13.7 999.0 99.0 99.00
2010 03 02 17 50 150  8.2  9.8 99.00 99.00 99.00 999 1015.9  13.1  13.7 999.0 99.0 99.00
2010 03 02 18 50 150  8.9 10.8  2.26 17.39  7.33 275 1015.9  13.5  13.7 999.0 99.0 99.00
2010 03 02 19 50 147 10.2 12.0  2.67 17.39  8.60 288 1015.9  13.0  13.7 999.0 99.0 99.00
2010 03 02 20 50 150 10.1 12.6  2.72 17.39  8.96 293 1015.6  13.0  13.7 999.0 99.0 99.00
2010 03 02 21 50 144  9.7 11.9  2.84 17.39  8.75 290 1014.9  13.2  13.7 999.0 99.0 99.00
2010 03 02 22 50 146  9.3 11.3  3.01 17.39  9.25 287 1015.0  13.3  13.7 999.0 99.0 99.00
2010 03 02 23 50 152  6.8  8.7  3.06 17.39  9.37 283 1015.3  13.6  13.7 999.0 99.0 99.00
2010 03 03 00 50 256  5.1  6.7  3.05 17.39  9.25 280 1015.9  13.4  13.7 999.0 99.0 99.00
2010 03 03 01 50 303  5.1  6.9  3.08 14.81  9.58 291 1016.1  13.3  13.7 999.0 99.0 99.00
2010 03 03 02 50 307  5.6  7.4  2.90 16.00  9.47 300 1016.5  13.1  13.7 999.0 99.0 99.00
2010 03 03 03 50 301  6.6  8.1  3.35 14.81 10.38 287 1017.0  13.2  13.7 999.0 99.0 99.00
2010 03 03 04 50 299  6.9  8.9  3.79 17.39 11.11 284 1017.3  13.1  13.7 999.0 99.0 99.00
2010 03 03 05 50 318  6.0  7.7  4.01 16.00 10.90 274 1017.5  13.0  13.7 999.0 99.0 99.00
2010 03 03 06 50 303  4.8  7.1  3.87 17.39 10.85 282 1017.5  12.9  13.7 999.0 99.0 99.00
2010 03 03 07 50 298  3.9  5.3  3.86 16.00 10.63 276 1017.4  12.8  13.7 999.0 99.0 99.00
2010 03 03 08 50 296  4.5  6.1  3.64 17.39 10.87 283 1017.7  12.8  13.6 999.0 99.0 99.00
2010 03 03 09 50 292  3.6  5.0  3.10 16.00 10.07 290 1017.5  12.7  13.6 999.0 99.0 99.00
2010 03 03 10 50 277  2.6  4.0  3.82 17.39 11.12 280 1017.1  12.7  13.6 999.0 99.0 99.00
2010 03 03 11 50 288  2.2  3.7  3.15 16.00 10.01 293 1016.8  12.6  13.6 999.0 99.0 99.00
2010 03 03 12 50 262  1.9  3.2  3.57 17.39 10.75 299 1017.0  12.6  13.6 999.0 99.0 99.00
2010 03 03 13 50 251  1.7  3.1  3.57 16.00 10.70 284 1017.3  12.5  13.6 999.0 99.0 99.00
2010 03 03 14 50 204  2.2  3.0  3.18 13.79  9.65 288 1017.2  12.6  13.6 999.0 99.0 99.00
2010 03 03 15 50 167  2.8  3.9  3.36 16.00 10.51 298 1017.3  13.0  13.6 999.0 99.0 99.00
2010 03 03 16 50 136  4.8  6.5  3.00 16.00  9.35 283 1017.5  12.1  13.6 999.0 99.0 99.00
2010 03 03 17 50 150  4.8  5.9  3.22 14.81  9.99 290 1017.5  12.6  13.7 999.0 99.0 99.00
2010 03 03 18 50 173  6.5  7.6  2.78 14.81  9.30 298 1017.2  13.4  13.7 999.0 99.0 99.00
2010 03 03 19 50 172  7.6  9.0  3.01 14.81  9.83 288 1016.4  13.4  13.8 999.0 99.0 99.00
2010 03 03 20 50 173  8.7 10.3  2.83 14.81  8.73 298 1015.4  13.5  13.7 999.0 99.0 99.00
2010 03 03 21 50 182  8.5 10.1  2.97 13.79  8.63 294 1014.7  12.9  13.7 999.0 99.0 99.00
2010 03 03 22 50 293  5.0  6.4  2.71 14.81  8.66 293 1015.0  11.8  13.7 999.0 99.0 99.00
2010 03 03 23 50 277  4.5  6.1  2.61 13.79  8.39 285 1015.1  12.5  13.7 999.0 99.0 99.00
2010 03 04 00 50 266  6.2  8.6  2.74 13.79  9.03 292 1015.0  13.0  13.7 999.0 99.0 99.00
2010 03 04 01 50 249  7.1 10.0  2.59 13.79  8.74 296 1014.6  12.8  13.7 999.0 99.0 99.00
2010 03 04 02 50 239  6.1  7.1  2.64 12.90  8.21 286 1014.7  12.4  13.7 999.0 99.0 99.00
2010 03 04 03 50 241  8.1 10.4  2.57 14.81  8.14 304 1014.9  12.7  13.7 999.0 99.0 99.00
2010 03 04 04 50 252  8.2 10.3  2.61 13.79  7.59 300 1015.1  12.3  13.6 999.0 99.0 99.00
2010 03 04 05 50 248  9.4 11.5  2.75 11.43  7.72 286 1015.1  12.2  13.6 999.0 99.0 99.00
2010 03 04 06 50 266  7.5  9.5  2.84 13.79  7.55 292 1015.3  11.9  13.6 999.0 99.0 99.00
2010 03 04 07 50 281  7.9 11.0  2.83 11.43  7.59 283 1015.2  11.8  13.6 999.0 99.0 99.00
2010 03 04 08 50 300  9.9 11.5  3.11 13.79  7.42 281 1015.3  12.1  13.6 999.0 99.0 99.00
2010 03 04 09 50 308  9.1 12.1  2.90 13.79  7.04 291 1015.7  11.8  13.6 999.0 99.0 99.00
2010 03 04 10 50 318  8.7 10.8  3.31 12.90  7.58 294 1015.7  11.5  13.6 999.0 99.0 99.00
2010 03 04 11 50 306  6.9 10.3  3.32 12.90  7.47 300 1015.9  11.0  13.5 999.0 99.0 99.00
2010 03 04 12 50 320  6.6  8.4  3.74 13.79  7.96 296 1016.3  11.5  13.5 999.0 99.0 99.00
2010 03 04 13 50 353  6.0  8.0  3.65 14.81  8.01 287 1016.8  11.2  13.5 999.0 99.0 99.00
2010 03 04 14 50 359  6.5  8.6  3.87 12.90  8.40 306 1017.5  11.1  13.5 999.0 99.0 99.00
2010 03 04 15 50  38  5.3  6.5  3.88 13.79  8.57 297 1018.1  10.8  13.5 999.0 99.0 99.00
2010 03 04 16 50  40  5.4  7.0  3.90 13.79  9.13 295 1018.8  10.5  13.5 999.0 99.0 99.00
2010 03 04 17 50  36  4.9  6.4  3.80 12.90  9.05 291 1019.1  10.3  13.5 999.0 99.0 99.00
2010 03 04 18 50   6  4.2  5.8  3.70 14.81  9.42 300 1019.5  10.5  13.5 999.0 99.0 99.00
2010 03 04 19 50 350  3.8  5.9  3.77 13.79  9.41 305 1019.3  10.9  13.6 999.0 99.0 99.00
2010 03 04 20 50 336  7.0  8.2  3.34 14.81  9.06 299 1018.5  11.3  13.6 999.0 99.0 99.00
2010 03 04 21 50 317  7.0  8.3  3.19 12.90  8.61 295 1018.0  11.6  13.7 999.0 99.0 99.00
2010 03 04 22 50 310  6.9  8.4  3.11 13.79  8.92 313 1017.8  12.1  13.7 999.0 99.0 99.00
2010 03 04 23 50 303  7.7 10.5  3.64 13.79  9.25 305 1018.0  12.7  13.7 999.0 99.0 99.00
2010 03 05 00 50 314  9.4 10.9  3.58 12.90  8.77 307 1017.9  12.8  13.7 999.0 99.0 99.00
2010 03 05 01 50 324  9.6 11.4  3.31 12.12  8.13 299 1017.5  12.5  13.6 999.0 99.0 99.00
2010 03 05 02 50 332  9.5 11.1  3.31 12.90  7.71 304 1017.8  12.4  13.6 999.0 99.0 99.00
2010 03 05 03 50 331  9.2 10.9  3.30 12.12  7.51 301 1017.9  12.5  13.5 999.0 99.0 99.00
2010 03 05 04 50 338  8.8 10.9  3.07 12.12  7.31 297 1018.3  12.4  13.5 999.0 99.0 99.00
2010 03 05 05 50 337  8.3 10.4  2.71 12.90  7.01 312 1018.3  12.4  13.4 999.0 99.0 99.00
2010 03 05 06 50 332  7.8  9.5  2.74 11.43  6.87 295 1018.2  12.5  13.4 999.0 99.0 99.00
2010 03 05 07 50  23  4.4  5.2  2.93 10.81  7.61 295 1018.0  12.5  13.4 999.0 99.0 99.00
2010 03 05 08 50  32  4.0  4.7  2.84 12.90  8.02 291 1018.4  12.0  13.4 999.0 99.0 99.00
2010 03 05 09 50  18  4.9  5.8  2.77 10.81  8.02 297 1018.3  11.8  13.4 999.0 99.0 99.00
2010 03 05 10 50  14  6.0  7.1  2.74 12.90  8.42 295 1017.6  11.6  13.4 999.0 99.0 99.00
2010 03 05 11 50 354  5.4  6.4  2.68 12.12  7.93 297 1017.4  11.9  13.4 999.0 99.0 99.00
2010 03 05 12 50 337  6.0  7.3  2.87 12.90  8.40 309 1017.1  11.9  13.4 999.0 99.0 99.00
2010 03 05 13 50 347  6.1  7.1  2.60 12.90  8.10 289 1017.3  11.7  13.3 999.0 99.0 99.00
2010 03 05 14 50  38  3.5  5.0  2.37 12.90  7.50 297 1017.1  11.1  13.3 999.0 99.0 99.00
2010 03 05 15 50 357  3.5  4.5  2.33 12.90  7.54 309 1017.4  11.1  13.3 999.0 99.0 99.00
2010 03 05 16 50 117  2.6  3.8 99.00 99.00 99.00 999 1017.6  10.4  13.3 999.0 99.0 99.00
2010 03 05 17 50 111  1.4  2.8  2.14 12.12  7.51 314 1017.4  10.5  13.4 999.0 99.0 99.00
2010 03 05 18 50 175  0.3  1.0  2.20 12.12  8.03 316 1016.8  11.4  13.5 999.0 99.0 99.00
2010 03 05 19 50 281  1.2  2.1  2.38 12.12  8.69 312 1016.1  11.3  13.8 999.0 99.0 99.00
2010 03 05 20 50 276  2.8  3.7  2.59 12.90  9.53 304 1015.5  11.6  13.6 999.0 99.0 99.00
2010 03 05 21 50 299  4.1  5.1  2.48 21.05 10.30 297 1014.4  11.8  13.6 999.0 99.0 99.00
2010 03 05 22 50 315  3.9  5.0  2.32 11.43  9.46 296 1013.7  12.0  13.8 999.0 99.0 99.00
2010 03 05 23 50 311  2.8  4.2  3.29 21.05 12.60 306 1013.5  11.9  13.8 999.0 99.0 99.00
2010 03 06 00 50 309  3.1  4.7  3.56 19.05 12.63 302 1013.1  12.0  13.7 999.0 99.0 99.00
2010 03 06 01 50 305  3.1  4.5  2.76 19.05 11.07 306 1012.7  11.9  13.6 999.0 99.0 99.00
2010 03 06 02 50 327  3.3  4.3  3.06 19.05 10.67 309 1012.4  11.9  13.6 999.0 99.0 99.00
2010 03 06 03 50 320  2.4  3.3  2.38 19.05  9.61 314 1012.5  12.0  13.6 999.0 99.0 99.00
2010 03 06 04 50 328  2.0  3.3  2.18 19.05  9.21 332 1012.5  12.0  13.4 999.0 99.0 99.00
2010 03 06 05 50 334  2.1  3.1  2.68 19.05 10.50 310 1012.1  12.0  13.4 999.0 99.0 99.00
2010 03 06 06 50 348  1.4  2.5  2.59 19.05 10.68 305 1012.0  11.9  13.4 999.0 99.0 99.00
2010 03 06 07 50  24  0.5  1.2  2.22 19.05 10.25 310 1011.5  11.9  13.4 999.0 99.0 99.00
2010 03 06 08 50  75  2.3  3.3  2.30 19.05 10.47 295 1010.7  11.9  13.5 999.0 99.0 99.00
2010 03 06 09 50 115  3.8  4.9  2.22 19.05 10.99 299 1010.2  11.5  13.4 999.0 99.0 99.00
2010 03 06 10 50 128  3.1  4.2  1.99 17.39  9.81 310 1009.4  11.3  13.4 999.0 99.0 99.00
2010 03 06 11 50 127  2.4  3.7  2.27 17.39 10.81 308 1008.9  11.2  13.4 999.0 99.0 99.00
2010 03 06 12 50 105  3.1  4.2  2.29 17.39 10.70 320 1008.9  11.2  13.4 999.0 99.0 99.00
2010 03 06 13 50 106  3.3  4.4  2.25 17.39 10.80 314 1008.8  11.7  13.4 999.0 99.0 99.00
2010 03 06 14 50  94  3.6  4.7  2.06 16.00 10.28 327 1008.7  11.3  13.3 999.0 99.0 99.00
2010 03 06 15 50  92  4.0  5.0  2.20 16.00 10.93 314 1008.7  11.8  13.3 999.0 99.0 99.00
2010 03 06 16 50 103  3.5  4.8  2.29 16.00 11.41 319 1009.3  12.0  13.3 999.0 99.0 99.00
2010 03 06 17 50 122  3.0  4.2  2.15 16.00 10.98 307 1009.4  12.6  13.4 999.0 99.0 99.00
2010 03 06 18 50  63  1.6  2.3  2.46 14.81 11.63 315 1009.3  12.8  13.5 999.0 99.0 99.00
2010 03 06 19 50  65  1.0  2.2  2.78 14.81 11.88 310 1009.0  13.0  13.9 999.0 99.0 99.00
2010 03 06 20 50 192  1.7  3.0  2.64 16.00 11.45 306 1008.4  13.1  14.0 999.0 99.0 99.00
2010 03 06 21 50 195  1.4  2.9  2.88 14.81 10.37 311 1007.9  13.4  13.9 999.0 99.0 99.00
2010 03 06 22 50 325  2.3  3.5  3.74 14.81 11.41 312 1007.8  13.1  13.7 999.0 99.0 99.00
2010 03 06 23 50 346  1.9  2.8  2.94 13.79 10.10 305 1007.8  13.3  13.7 999.0 99.0 99.00
2010 03 07 00 50  23  6.6  7.9  3.25 13.79 10.44 302 1007.9  12.8  13.7 999.0 99.0 99.00
2010 03 07 01 50   7  6.1  7.2  3.15 13.79 10.56 300 1008.2  12.4  13.7 999.0 99.0 99.00
2010 03 07 02 50  12  5.5  6.7  3.24 13.79 10.43 311 1008.8  12.7  13.7 999.0 99.0 99.00
2010 03 07 03 50   6  6.2  7.7  3.30 16.00 10.56 301 1009.3  12.2  13.5 999.0 99.0 99.00
2010 03 07 04 50 185  2.9  4.0  2.98 16.00  9.38 311 1010.0  12.0  13.5 999.0 99.0 99.00
2010 03 07 05 50 196  2.0  2.8  2.98 16.00  8.99 293 1010.3  12.2  13.5 999.0 99.0 99.00
2010 03 07 06 50 162  2.0  3.4  2.92 11.43  9.57 309 1010.7  12.2  13.4 999.0 99.0 99.00
2010 03 07 07 50 177  3.5  4.5  2.68 11.43  9.54 312 1010.6  11.9  13.4 999.0 99.0 99.00
2010 03 07 08 50 182  4.2  5.3  2.38 14.81  9.46 300 1010.5  11.9  13.4 999.0 99.0 99.00
2010 03 07 09 50 182  3.4  4.5  2.46 14.81  9.42 304 1010.6  12.1  13.4 999.0 99.0 99.00
2010 03 07 10 50 241  1.0  1.8  2.25 14.81  9.20 312 1010.4  12.1  13.4 999.0 99.0 99.00
2010 03 07 11 50 247  1.5  2.4  2.45 13.79  9.50 310 1010.2  12.3  13.4 999.0 99.0 99.00
2010 03 07 12 50 253  3.2  4.2  2.31 14.81  9.10 316 1010.2  12.5  13.4 999.0 99.0 99.00
2010 03 07 13 50 281  3.0  4.2  2.42 13.79  9.78 302 1010.4  12.7  13.4 999.0 99.0 99.00
2010 03 07 14 50 285  3.5  4.8  2.40 13.79  9.47 298 1010.7  12.8  13.4 999.0 99.0 99.00
2010 03 07 15 50 315  5.3  6.5  2.16 13.79  8.76 301 1011.5  13.3  13.4 999.0 99.0 99.00
2010 03 07 16 50 313  5.4  7.3  2.48 13.79  8.73 298 1012.2  13.3  13.4 999.0 99.0 99.00
2010 03 07 17 50 331  8.4 10.4  2.44 12.90  7.87 308 1012.5  13.2  13.4 999.0 99.0 99.00
